Application ID,Campus Applied,Course,Exam Venue,Date,Time,,
79699546,BILAR,BSOA,Bohol Island State University - BILAR Campus,"Feb 8, 2025",1:30 pm - 4:30 pm,,
13601212,BILAR,BSOA,Bohol Island State University - BILAR Campus,"Feb 8, 2025",1:30 pm - 4:30 pm,,
59792965,BILAR,BSOA,"San Jose National High School - Talibon, Bohol","Mar 15, 2025",1:30 pm - 4:30 pm,,
29490354,BILAR,BSOA,Bohol Island State University - BILAR Campus,"Feb 8, 2025",1:30 pm - 4:30 pm,,
25150950,BILAR,BSOA,Bohol Island State University - BILAR Campus,"Feb 8, 2025",1:30 pm - 4:30 pm,,
95606419,BILAR,MAED-EM,Bohol Island State University - BILAR Campus,"Feb 8, 2025",1:30 pm - 4:30 pm,,
94428792,MAIN,BSOA,Bohol Island State University - BILAR Campus,,,,
19515760,MAIN,BSOA,Bohol Island State University - BILAR Campus,,,,
92451455,MAIN,BSOA,Bohol Island State University - BILAR Campus,,,,
76992114,MAIN,BSOA,Bohol Island State University - BINGAG-DAUIS Campus,"Mar 4, 2025",1:30 pm - 4:30 pm,,
15114617,MAIN,BSOA,"Faraon National High School - Jagna, Bohol","Feb 22, 2025",1:30 pm - 4:30 pm,,
69423218,MAIN,BSOA,Bohol Island State University - BALILIHAN Campus,"Mar 12, 2025",8:30 am -11:30 am,,
43867354,MAIN,BSOA,Bohol Island State University - BINGAG-DAUIS Campus,"Mar 4, 2025",1:30 pm - 4:30 pm,,
76018028,MAIN,BSOA,Bohol Island State University - BALILIHAN Campus,"Mar 12, 2025",8:30 am -11:30 am,,
98829258,MAIN,BSOA,Bohol Island State University - BINGAG-DAUIS Campus,"Mar 4, 2025",1:30 pm - 4:30 pm,,
11305564,MAIN,BSOA,Bohol Island State University - CALAPE Campus,,,,
46513197,MAIN,BSOA,Bohol Island State University - BINGAG-DAUIS Campus,"Mar 4, 2025",1:30 pm - 4:30 pm,,
20496818,MAIN,BSOA,Bohol Island State University - BILAR Campus,,,,
60427183,MAIN,BSOA,Bohol Island State University - BINGAG-DAUIS Campus,"Mar 4, 2025",1:30 pm - 4:30 pm,,
73696663,MAIN,BSOA,Bohol Island State University - CALAPE Campus,,,,
61406218,CLARIN,BSES-CRM,Bohol Island State University - CLARIN Campus,"Feb 22, 2025",8:30 am -11:30 am,,
36993687,MAIN,BSOA,Bohol Island State University - CALAPE Campus,,,,
47581605,MAIN,BSOA,Bohol Island State University - BILAR Campus,,,,
94767150,MAIN,BSOA,Bohol Island State University - BINGAG-DAUIS Campus,"Mar 4, 2025",1:30 pm - 4:30 pm,,
13388981,CLARIN,BSES-CRM,Bohol Island State University - CLARIN Campus,"Feb 22, 2025",8:30 am -11:30 am,,
12685382,MAIN,BSOA,Bohol Island State University - BINGAG-DAUIS Campus,"Mar 4, 2025",1:30 pm - 4:30 pm,,
66271702,MAIN,BSOA,Bohol Island State University - BINGAG-DAUIS Campus,"Mar 4, 2025",1:30 pm - 4:30 pm,,
95554307,MAIN,BSOA,Bohol Island State University - BALILIHAN Campus,"Mar 12, 2025",8:30 am -11:30 am,,
94026440,MAIN,BSOA,"Katipunan National High School - Carmen, Bohol","Mar 1, 2025",1:30 pm - 4:30 pm,,
70105292,MAIN,BSOA,Bohol Island State University - BINGAG-DAUIS Campus,"Mar 4, 2025",1:30 pm - 4:30 pm,,
34688493,MAIN,BSOA,"Faraon National High School - Jagna, Bohol","Feb 22, 2025",1:30 pm - 4:30 pm,,
47927069,MAIN,BSOA,Bohol Island State University - BINGAG-DAUIS Campus,"Mar 4, 2025",1:30 pm - 4:30 pm,,
29978221,MAIN,BSOA,Bohol Island State University - BILAR Campus,,,,
78864613,MAIN,BSOA,Bohol Island State University - BINGAG-DAUIS Campus,"Mar 4, 2025",1:30 pm - 4:30 pm,,
28503253,MAIN,BSOA,Bohol Island State University - BINGAG-DAUIS Campus,"Mar 4, 2025",1:30 pm - 4:30 pm,,
99343919,CLARIN,BSES-CRM,Bohol Island State University - CLARIN Campus,"Feb 22, 2025",8:30 am -11:30 am,,
81324453,MAIN,BSED-ENGLISH,Bohol Island State University - CALAPE Campus,,,,
85733422,MAIN,BSME,"San Jose National High School - Talibon, Bohol","Mar 15, 2025",1:30 pm - 4:30 pm,,
73416674,MAIN,BSME,"Katipunan National High School - Carmen, Bohol","Mar 1, 2025",1:30 pm - 4:30 pm,,
11623059,MAIN,BSEE,Bohol Island State University - BINGAG-DAUIS Campus,"Feb 18, 2025",1:30 pm - 4:30 pm,,
69788253,MAIN,BSEE,Bohol Island State University - BILAR Campus,"Feb 15, 2025",8:30 am -11:30 am,,
83587828,MAIN,BSEE,"Katipunan National High School - Carmen, Bohol","Mar 1, 2025",8:30 am -11:30 am,,
42293157,MAIN,BSEE,Bohol Island State University - BINGAG-DAUIS Campus,"Feb 18, 2025",1:30 pm - 4:30 pm,,
38372560,MAIN,BPA,Bohol Island State University - BINGAG-DAUIS Campus,"Mar 4, 2025",8:30 am -11:30 am,,
60623565,MAIN,BSEE,Bohol Island State University - BINGAG-DAUIS Campus,"Feb 18, 2025",1:30 pm - 4:30 pm,,
62443738,MAIN,BSEE,Bohol Island State University - CANDIJAY Campus,"Mar 11, 2025",1:30 pm - 4:30 pm,,
65822362,MAIN,BSEE,Bohol Island State University - BINGAG-DAUIS Campus,"Feb 18, 2025",1:30 pm - 4:30 pm,,
88929006,MAIN,BSEE,Bohol Island State University - BINGAG-DAUIS Campus,"Feb 18, 2025",1:30 pm - 4:30 pm,,
87997180,MAIN,BSEE,Bohol Island State University - BALILIHAN Campus,"Mar 5, 2025",8:30 am -11:30 am,,
22011811,MAIN,BSEE,"Faraon National High School - Jagna, Bohol","Feb 22, 2025",8:30 am -11:30 am,,
34221510,MAIN,BPA,Bohol Island State University - BINGAG-DAUIS Campus,"Mar 4, 2025",8:30 am -11:30 am,,
36954254,MAIN,BSEE,Bohol Island State University - BINGAG-DAUIS Campus,"Feb 18, 2025",1:30 pm - 4:30 pm,,
21718173,MAIN,BPA,Bohol Island State University - BINGAG-DAUIS Campus,"Mar 4, 2025",8:30 am -11:30 am,,
45699273,MAIN,BPA,Bohol Island State University - BINGAG-DAUIS Campus,"Mar 4, 2025",8:30 am -11:30 am,,
66891974,MAIN,BPA,Bohol Island State University - BINGAG-DAUIS Campus,"Mar 4, 2025",8:30 am -11:30 am,,
50729435,MAIN,BSEE,"Ubay National Science High School - Ubay, Bohol","Mar 8, 2025",8:30 am -11:30 am,,
96948314,MAIN,BSEE,Bohol Island State University - CANDIJAY Campus,"Mar 11, 2025",1:30 pm - 4:30 pm,,
50155084,MAIN,BSEE,Bohol Island State University - BINGAG-DAUIS Campus,"Feb 18, 2025",1:30 pm - 4:30 pm,,
68267899,MAIN,BSEE,Bohol Island State University - BINGAG-DAUIS Campus,"Feb 18, 2025",1:30 pm - 4:30 pm,,
25778928,MAIN,BSEE,Bohol Island State University - BINGAG-DAUIS Campus,"Feb 18, 2025",1:30 pm - 4:30 pm,,
59506321,MAIN,BSEE,Bohol Island State University - BINGAG-DAUIS Campus,"Feb 18, 2025",1:30 pm - 4:30 pm,,
94185037,MAIN,BSEE,Bohol Island State University - BINGAG-DAUIS Campus,"Feb 18, 2025",1:30 pm - 4:30 pm,,
19527139,CLARIN,BTLEd-HE,Bohol Island State University - CLARIN Campus,"Feb 22, 2025",8:30 am -11:30 am,,
64142223,CLARIN,BTLEd-HE,Bohol Island State University - CLARIN Campus,"Feb 22, 2025",8:30 am -11:30 am,,
10059908,CLARIN,BTLEd-HE,Bohol Island State University - CLARIN Campus,"Feb 22, 2025",8:30 am -11:30 am,,
94909682,CLARIN,BTLEd-HE,Bohol Island State University - CLARIN Campus,"Feb 22, 2025",8:30 am -11:30 am,,
51102506,CLARIN,BTLEd-HE,Bohol Island State University - CLARIN Campus,"Feb 22, 2025",8:30 am -11:30 am,,
17388562,CLARIN,BTLEd-HE,Bohol Island State University - CALAPE Campus,"Feb 28, 2025",8:30 am -11:30 am,,
36292836,CLARIN,BTLEd-HE,Bohol Island State University - CLARIN Campus,"Feb 22, 2025",8:30 am -11:30 am,,
30418958,CLARIN,BTLEd-HE,Bohol Island State University - CLARIN Campus,"Feb 22, 2025",8:30 am -11:30 am,,
74260224,CLARIN,BSHM,Bohol Island State University - CLARIN Campus,"Feb 22, 2025",8:30 am -11:30 am,,
60256525,CLARIN,BSHM,Bohol Island State University - CLARIN Campus,"Feb 22, 2025",8:30 am -11:30 am,,
45780745,CLARIN,BSHM,Bohol Island State University - CLARIN Campus,"Feb 22, 2025",8:30 am -11:30 am,,
45077024,CLARIN,BSHM,Bohol Island State University - CALAPE Campus,"Feb 28, 2025",8:30 am -11:30 am,,
82338390,CLARIN,BSHM,Bohol Island State University - CLARIN Campus,"Feb 22, 2025",8:30 am -11:30 am,,
25734911,CLARIN,BSHM,Bohol Island State University - CALAPE Campus,"Feb 28, 2025",8:30 am -11:30 am,,
38874054,CLARIN,BSHM,Bohol Island State University - CLARIN Campus,"Feb 22, 2025",8:30 am -11:30 am,,
61831291,MAIN,BSEE,Bohol Island State University - BINGAG-DAUIS Campus,"Feb 18, 2025",1:30 pm - 4:30 pm,,
98063318,MAIN,BSCE,Bohol Island State University - BINGAG-DAUIS Campus,"Feb 17, 2025",1:30 pm - 4:30 pm,,
17088469,CLARIN,BSHM,Bohol Island State University - CLARIN Campus,"Feb 22, 2025",8:30 am -11:30 am,,
29048019,CLARIN,BSHM,Bohol Island State University - CLARIN Campus,"Feb 22, 2025",8:30 am -11:30 am,,
83855633,CLARIN,BSHM,Bohol Island State University - CLARIN Campus,"Feb 22, 2025",8:30 am -11:30 am,,
51913236,MAIN,BSME,"Katipunan National High School - Carmen, Bohol","Mar 1, 2025",1:30 pm - 4:30 pm,,
31660561,MAIN,BSEE,Bohol Island State University - BINGAG-DAUIS Campus,"Feb 18, 2025",1:30 pm - 4:30 pm,,
77475677,MAIN,BSPSY,Bohol Island State University - BINGAG-DAUIS Campus,"Mar 3, 2025",1:30 pm - 4:30 pm,,
56106461,MAIN,BSPSY,"Katipunan National High School - Carmen, Bohol","Mar 1, 2025",1:30 pm - 4:30 pm,,
95829733,MAIN,BSPSY,Bohol Island State University - BINGAG-DAUIS Campus,"Mar 3, 2025",1:30 pm - 4:30 pm,,
57323954,MAIN,BSPSY,Bohol Island State University - BINGAG-DAUIS Campus,"Mar 3, 2025",1:30 pm - 4:30 pm,,
47468379,MAIN,BSPSY,Bohol Island State University - BINGAG-DAUIS Campus,"Mar 3, 2025",1:30 pm - 4:30 pm,,
59180172,MAIN,BSPSY,Bohol Island State University - BINGAG-DAUIS Campus,"Mar 3, 2025",1:30 pm - 4:30 pm,,
71697525,MAIN,BSPSY,Bohol Island State University - BINGAG-DAUIS Campus,"Mar 3, 2025",1:30 pm - 4:30 pm,,
15584416,MAIN,BSPSY,"Faraon National High School - Jagna, Bohol","Feb 22, 2025",1:30 pm - 4:30 pm,,
94571475,MAIN,BSPSY,Bohol Island State University - BINGAG-DAUIS Campus,"Mar 3, 2025",1:30 pm - 4:30 pm,,
54820568,MAIN,BSED-ENGLISH,Bohol Island State University - BINGAG-DAUIS Campus,"Feb 28, 2025",8:30 am -11:30 am,,
18865009,MAIN,BSPSY,Bohol Island State University - BINGAG-DAUIS Campus,"Mar 3, 2025",1:30 pm - 4:30 pm,,
29898416,MAIN,BSED-ENGLISH,Bohol Island State University - BILAR Campus,,,,
98081703,MAIN,BSPSY,Bohol Island State University - CALAPE Campus,,,,
53988952,MAIN,BSED-ENGLISH,Bohol Island State University - BINGAG-DAUIS Campus,"Feb 28, 2025",8:30 am -11:30 am,,
74703910,MAIN,BSED-ENGLISH,Bohol Island State University - BINGAG-DAUIS Campus,"Feb 28, 2025",8:30 am -11:30 am,,
85250980,MAIN,BSPSY,"Ubay National Science High School - Ubay, Bohol","Mar 8, 2025",1:30 pm - 4:30 pm,,
25228816,MAIN,BSPSY,Bohol Island State University - BINGAG-DAUIS Campus,"Mar 3, 2025",1:30 pm - 4:30 pm,,
50864586,MAIN,BSED-ENGLISH,Bohol Island State University - BINGAG-DAUIS Campus,"Feb 28, 2025",8:30 am -11:30 am,,
26886708,MAIN,BSED-ENGLISH,Bohol Island State University - BINGAG-DAUIS Campus,"Feb 28, 2025",8:30 am -11:30 am,,
30289225,MAIN,BSED-ENGLISH,"Faraon National High School - Jagna, Bohol","Feb 22, 2025",1:30 pm - 4:30 pm,,
26348262,MAIN,BSPSY,Bohol Island State University - BINGAG-DAUIS Campus,"Mar 3, 2025",1:30 pm - 4:30 pm,,
33102581,MAIN,BSED-ENGLISH,Bohol Island State University - BINGAG-DAUIS Campus,"Feb 28, 2025",8:30 am -11:30 am,,
37066896,MAIN,BSPSY,Bohol Island State University - BINGAG-DAUIS Campus,"Mar 3, 2025",1:30 pm - 4:30 pm,,
61652857,MAIN,BSPSY,Bohol Island State University - BINGAG-DAUIS Campus,"Mar 3, 2025",1:30 pm - 4:30 pm,,
25219436,MAIN,BSED-ENGLISH,"Ubay National Science High School - Ubay, Bohol","Mar 8, 2025",1:30 pm - 4:30 pm,,
53937279,MAIN,BSPSY,Bohol Island State University - BINGAG-DAUIS Campus,"Mar 3, 2025",1:30 pm - 4:30 pm,,
14278270,MAIN,BSPSY,Bohol Island State University - BINGAG-DAUIS Campus,"Mar 3, 2025",1:30 pm - 4:30 pm,,
40036785,MAIN,BSPSY,Bohol Island State University - BINGAG-DAUIS Campus,"Mar 3, 2025",1:30 pm - 4:30 pm,,
26744973,MAIN,BSPSY,Bohol Island State University - BILAR Campus,"Feb 15, 2025",1:30 pm - 4:30 pm,,
25363634,MAIN,BSPSY,Bohol Island State University - BINGAG-DAUIS Campus,"Mar 3, 2025",1:30 pm - 4:30 pm,,
14111255,MAIN,BSPSY,Bohol Island State University - BINGAG-DAUIS Campus,"Mar 3, 2025",1:30 pm - 4:30 pm,,
42398294,MAIN,BSED-ENGLISH,"Faraon National High School - Jagna, Bohol","Feb 22, 2025",1:30 pm - 4:30 pm,,
85422253,MAIN,BSED-ENGLISH,Bohol Island State University - CANDIJAY Campus,"Mar 12, 2025",8:30 am -11:30 am,,
99846856,MAIN,BSPSY,Bohol Island State University - BINGAG-DAUIS Campus,"Mar 3, 2025",1:30 pm - 4:30 pm,,
96302343,MAIN,BSPSY,"San Jose National High School - Talibon, Bohol","Mar 15, 2025",1:30 pm - 4:30 pm,,
72608866,MAIN,BPA,Bohol Island State University - BINGAG-DAUIS Campus,"Mar 4, 2025",8:30 am -11:30 am,,
86258747,MAIN,BPA,Bohol Island State University - BINGAG-DAUIS Campus,"Mar 4, 2025",8:30 am -11:30 am,,
74383863,MAIN,BSPSY,Bohol Island State University - BINGAG-DAUIS Campus,"Mar 3, 2025",1:30 pm - 4:30 pm,,
39828301,MAIN,BPA,Bohol Island State University - BINGAG-DAUIS Campus,"Mar 4, 2025",8:30 am -11:30 am,,
24298107,MAIN,BPA,"Ubay National Science High School - Ubay, Bohol","Mar 8, 2025",1:30 pm - 4:30 pm,,
54736999,MAIN,BPA,Bohol Island State University - BINGAG-DAUIS Campus,"Mar 4, 2025",8:30 am -11:30 am,,
66725078,MAIN,BPA,"Faraon National High School - Jagna, Bohol","Feb 22, 2025",1:30 pm - 4:30 pm,,
32254606,MAIN,BPA,Bohol Island State University - BINGAG-DAUIS Campus,"Mar 4, 2025",8:30 am -11:30 am,,
94976326,MAIN,BPA,Bohol Island State University - BINGAG-DAUIS Campus,"Mar 4, 2025",8:30 am -11:30 am,,
19783580,MAIN,BPA,Bohol Island State University - BINGAG-DAUIS Campus,"Mar 4, 2025",8:30 am -11:30 am,,
70344222,MAIN,BPA,Bohol Island State University - BINGAG-DAUIS Campus,"Mar 4, 2025",8:30 am -11:30 am,,
63790778,MAIN,BSPSY,Bohol Island State University - BINGAG-DAUIS Campus,"Mar 3, 2025",1:30 pm - 4:30 pm,,
81932750,MAIN,BSPSY,Bohol Island State University - BALILIHAN Campus,"Mar 12, 2025",8:30 am -11:30 am,,
88500640,MAIN,BSPSY,Bohol Island State University - CLARIN Campus,,,,
99124953,MAIN,BSPSY,Bohol Island State University - BALILIHAN Campus,"Mar 12, 2025",8:30 am -11:30 am,,
81071998,MAIN,BSPSY,Bohol Island State University - BINGAG-DAUIS Campus,"Mar 3, 2025",1:30 pm - 4:30 pm,,
10726399,MAIN,BSPSY,Bohol Island State University - BALILIHAN Campus,"Mar 12, 2025",8:30 am -11:30 am,,
33993513,MAIN,BSPSY,Bohol Island State University - BINGAG-DAUIS Campus,"Mar 3, 2025",1:30 pm - 4:30 pm,,
11284692,MAIN,BSPSY,"San Jose National High School - Talibon, Bohol","Mar 15, 2025",1:30 pm - 4:30 pm,,
65004574,MAIN,BSPSY,Bohol Island State University - BINGAG-DAUIS Campus,"Mar 3, 2025",1:30 pm - 4:30 pm,,
43885145,MAIN,BSPSY,"Ubay National Science High School - Ubay, Bohol","Mar 8, 2025",1:30 pm - 4:30 pm,,
25137364,MAIN,BSPSY,"Ubay National Science High School - Ubay, Bohol","Mar 8, 2025",1:30 pm - 4:30 pm,,
35362304,MAIN,BSPSY,"Faraon National High School - Jagna, Bohol","Feb 22, 2025",1:30 pm - 4:30 pm,,
89213160,MAIN,BSPSY,Bohol Island State University - BINGAG-DAUIS Campus,"Mar 3, 2025",1:30 pm - 4:30 pm,,
79521315,MAIN,BSPSY,Bohol Island State University - BINGAG-DAUIS Campus,"Mar 3, 2025",1:30 pm - 4:30 pm,,
73028594,MAIN,BSPSY,Bohol Island State University - BINGAG-DAUIS Campus,"Mar 3, 2025",1:30 pm - 4:30 pm,,
61467300,MAIN,BSPSY,Bohol Island State University - BINGAG-DAUIS Campus,"Mar 3, 2025",1:30 pm - 4:30 pm,,
73099292,MAIN,BSPSY,Bohol Island State University - CLARIN Campus,,,,
32653192,MAIN,BSPSY,"San Jose National High School - Talibon, Bohol","Mar 15, 2025",1:30 pm - 4:30 pm,,
14359074,MAIN,BSPSY,Bohol Island State University - BINGAG-DAUIS Campus,"Mar 3, 2025",1:30 pm - 4:30 pm,,
44521691,MAIN,BSTM,Bohol Island State University - CANDIJAY Campus,"Mar 20, 2025",8:30 am -11:30 am,,
66843307,MAIN,BSTM,"Katipunan National High School - Carmen, Bohol","Mar 1, 2025",1:30 pm - 4:30 pm,,
50321438,MAIN,BSTM,"Katipunan National High School - Carmen, Bohol","Mar 1, 2025",1:30 pm - 4:30 pm,,
19115051,MAIN,BSTM,"Ubay National Science High School - Ubay, Bohol","Mar 8, 2025",1:30 pm - 4:30 pm,,
99534067,MAIN,BSTM,Bohol Island State University - BINGAG-DAUIS Campus,"Mar 10, 2025",1:30 pm - 4:30 pm,,
69029096,MAIN,BSTM,Bohol Island State University - BINGAG-DAUIS Campus,"Mar 10, 2025",1:30 pm - 4:30 pm,,
90401991,MAIN,BSTM,Bohol Island State University - BINGAG-DAUIS Campus,"Mar 10, 2025",1:30 pm - 4:30 pm,,
62514307,MAIN,BSTM,Bohol Island State University - CALAPE Campus,,,,
89546266,MAIN,BSTM,Bohol Island State University - BINGAG-DAUIS Campus,"Mar 10, 2025",1:30 pm - 4:30 pm,,
89922397,MAIN,BSTM,Bohol Island State University - BALILIHAN Campus,"Mar 12, 2025",1:30 pm - 4:30 pm,,
21950180,MAIN,BSTM,Bohol Island State University - BINGAG-DAUIS Campus,"Mar 10, 2025",1:30 pm - 4:30 pm,,
94413586,MAIN,BSTM,"San Jose National High School - Talibon, Bohol","Mar 15, 2025",1:30 pm - 4:30 pm,,
84042611,MAIN,BSTM,Bohol Island State University - BALILIHAN Campus,"Mar 12, 2025",1:30 pm - 4:30 pm,,
26069144,MAIN,BSTM,Bohol Island State University - BINGAG-DAUIS Campus,"Mar 10, 2025",1:30 pm - 4:30 pm,,
84558265,MAIN,BSTM,Bohol Island State University - BINGAG-DAUIS Campus,"Mar 10, 2025",1:30 pm - 4:30 pm,,
50193415,MAIN,BSTM,Bohol Island State University - BINGAG-DAUIS Campus,"Mar 10, 2025",1:30 pm - 4:30 pm,,
67333717,MAIN,BSTM,Bohol Island State University - BINGAG-DAUIS Campus,"Mar 10, 2025",1:30 pm - 4:30 pm,,
75421568,MAIN,BSTM,Bohol Island State University - CALAPE Campus,,,,
79597407,MAIN,BSTM,Bohol Island State University - BINGAG-DAUIS Campus,"Mar 10, 2025",1:30 pm - 4:30 pm,,
45887135,MAIN,BSTM,Bohol Island State University - BINGAG-DAUIS Campus,"Mar 10, 2025",1:30 pm - 4:30 pm,,
60823549,MAIN,BSTM,Bohol Island State University - CANDIJAY Campus,"Mar 20, 2025",8:30 am -11:30 am,,
81728073,MAIN,BSTM,Bohol Island State University - BALILIHAN Campus,"Mar 12, 2025",1:30 pm - 4:30 pm,,
35160775,MAIN,BSTM,"Katipunan National High School - Carmen, Bohol","Mar 1, 2025",1:30 pm - 4:30 pm,,
99101272,MAIN,BSTM,Bohol Island State University - CALAPE Campus,,,,
68938602,MAIN,BSTM,Bohol Island State University - BINGAG-DAUIS Campus,"Mar 10, 2025",1:30 pm - 4:30 pm,,
78707586,MAIN,BSTM,Bohol Island State University - BINGAG-DAUIS Campus,"Mar 10, 2025",1:30 pm - 4:30 pm,,
24166362,MAIN,BSTM,Bohol Island State University - BINGAG-DAUIS Campus,"Mar 10, 2025",1:30 pm - 4:30 pm,,
63705198,MAIN,BSTM,Bohol Island State University - BINGAG-DAUIS Campus,"Mar 10, 2025",1:30 pm - 4:30 pm,,
86822528,MAIN,BSTM,"Ubay National Science High School - Ubay, Bohol","Mar 8, 2025",1:30 pm - 4:30 pm,,
79704198,MAIN,BSTM,Bohol Island State University - CALAPE Campus,,,,
26971558,MAIN,BSTM,Bohol Island State University - CALAPE Campus,,,,
39297003,MAIN,BSTM,Bohol Island State University - BINGAG-DAUIS Campus,"Mar 10, 2025",1:30 pm - 4:30 pm,,
75801339,MAIN,BSTM,Bohol Island State University - CALAPE Campus,,,,
90546183,MAIN,BSTM,Bohol Island State University - CALAPE Campus,,,,
18471647,MAIN,BSTM,Bohol Island State University - BINGAG-DAUIS Campus,"Mar 10, 2025",1:30 pm - 4:30 pm,,
96237870,MAIN,BSTM,"San Jose National High School - Talibon, Bohol","Mar 15, 2025",1:30 pm - 4:30 pm,,
47298408,MAIN,BSTM,Bohol Island State University - BINGAG-DAUIS Campus,"Mar 10, 2025",1:30 pm - 4:30 pm,,
55813674,MAIN,BSTM,Bohol Island State University - BINGAG-DAUIS Campus,"Mar 10, 2025",1:30 pm - 4:30 pm,,
83276020,MAIN,BSTM,Bohol Island State University - BINGAG-DAUIS Campus,"Mar 10, 2025",1:30 pm - 4:30 pm,,
43971670,BILAR,BEED-GE,Bohol Island State University - BILAR Campus,"Feb 8, 2025",1:30 pm - 4:30 pm,,
77759045,BILAR,BSA,Bohol Island State University - BILAR Campus,"Feb 8, 2025",1:30 pm - 4:30 pm,,
95177194,BILAR,BSA,Bohol Island State University - BILAR Campus,"Feb 8, 2025",1:30 pm - 4:30 pm,,
51849423,BILAR,BSA,Bohol Island State University - BILAR Campus,"Feb 8, 2025",1:30 pm - 4:30 pm,,
22875687,BILAR,BSA,Bohol Island State University - BILAR Campus,"Feb 8, 2025",1:30 pm - 4:30 pm,,
39100301,BILAR,BSCS,Bohol Island State University - BILAR Campus,"Feb 8, 2025",1:30 pm - 4:30 pm,,
53563899,BILAR,BSCS,Bohol Island State University - BILAR Campus,"Feb 8, 2025",1:30 pm - 4:30 pm,,
89305995,BILAR,BSED-ENGLISH,Bohol Island State University - BILAR Campus,"Feb 8, 2025",1:30 pm - 4:30 pm,,
91733519,BILAR,BSHM,Bohol Island State University - BILAR Campus,"Feb 8, 2025",1:30 pm - 4:30 pm,,
89446347,BILAR,BSHM,Bohol Island State University - BILAR Campus,"Feb 8, 2025",1:30 pm - 4:30 pm,,
58124885,BILAR,BSHM,Bohol Island State University - BILAR Campus,"Feb 8, 2025",1:30 pm - 4:30 pm,,
28762849,BILAR,BSHM,"Katipunan National High School - Carmen, Bohol","Mar 1, 2025",1:30 pm - 4:30 pm,,
72993654,BILAR,BSHM,Bohol Island State University - BILAR Campus,"Feb 8, 2025",1:30 pm - 4:30 pm,,
72356514,BILAR,BSIT-AUTO,"Katipunan National High School - Carmen, Bohol","Mar 1, 2025",1:30 pm - 4:30 pm,,
63747995,BILAR,BSIT-AUTO,Bohol Island State University - BILAR Campus,"Feb 8, 2025",1:30 pm - 4:30 pm,,
88151876,BILAR,BSIT-AUTO,Bohol Island State University - BILAR Campus,"Feb 8, 2025",1:30 pm - 4:30 pm,,
18858191,BILAR,BSIT-AUTO,Bohol Island State University - BILAR Campus,"Feb 8, 2025",1:30 pm - 4:30 pm,,
63309299,BILAR,BSIT-AUTO,Bohol Island State University - BILAR Campus,"Feb 8, 2025",1:30 pm - 4:30 pm,,
85163729,BILAR,BSIT-AUTO,Bohol Island State University - BILAR Campus,"Feb 8, 2025",1:30 pm - 4:30 pm,,
73267469,BILAR,BSOA,Bohol Island State University - BILAR Campus,"Feb 8, 2025",1:30 pm - 4:30 pm,,
68959432,BILAR,BSOA,Bohol Island State University - BILAR Campus,"Feb 8, 2025",1:30 pm - 4:30 pm,,
14228337,BILAR,BSOA,Bohol Island State University - BILAR Campus,"Feb 8, 2025",1:30 pm - 4:30 pm,,
62938251,BILAR,BSOA,Bohol Island State University - BILAR Campus,"Feb 8, 2025",1:30 pm - 4:30 pm,,
47362335,BILAR,BSOA,Bohol Island State University - BILAR Campus,"Feb 8, 2025",1:30 pm - 4:30 pm,,
96653438,BILAR,BSOA,Bohol Island State University - BILAR Campus,"Feb 8, 2025",1:30 pm - 4:30 pm,,
29842154,BILAR,BSOA,Bohol Island State University - BILAR Campus,"Feb 8, 2025",1:30 pm - 4:30 pm,,
38945845,BILAR,BSOA,Bohol Island State University - BILAR Campus,"Feb 8, 2025",1:30 pm - 4:30 pm,,
55229443,BILAR,BSOA,Bohol Island State University - BILAR Campus,"Feb 8, 2025",1:30 pm - 4:30 pm,,
14791056,BILAR,BSOA,Bohol Island State University - BILAR Campus,"Feb 8, 2025",1:30 pm - 4:30 pm,,
37752094,BILAR,BSOA,Bohol Island State University - CANDIJAY Campus,"Feb 27, 2025",8:30 am -11:30 am,,
30417937,BILAR,BSHM,Bohol Island State University - BILAR Campus,"Feb 8, 2025",1:30 pm - 4:30 pm,,
26805127,CANDIJAY,BSHM,Bohol Island State University - CANDIJAY Campus,"Feb 19, 2025",1:30 pm - 4:30 pm,,
45247177,CANDIJAY,BSHM,"Faraon National High School - Jagna, Bohol","Feb 22, 2025",1:30 pm - 4:30 pm,,
97022629,CANDIJAY,BSHM,Bohol Island State University - CANDIJAY Campus,"Feb 19, 2025",1:30 pm - 4:30 pm,,
33260771,CANDIJAY,BSHM,"Faraon National High School - Jagna, Bohol","Feb 22, 2025",1:30 pm - 4:30 pm,,
66205419,CANDIJAY,BSHM,Bohol Island State University - CANDIJAY Campus,"Feb 19, 2025",1:30 pm - 4:30 pm,,
15102627,CANDIJAY,BSHM,Bohol Island State University - CANDIJAY Campus,"Feb 25, 2025",8:30 am -11:30 am,,
64371246,CANDIJAY,BSHM,Bohol Island State University - CANDIJAY Campus,"Feb 25, 2025",8:30 am -11:30 am,,
11324562,MAIN,DEXT,Bohol Island State University - BINGAG-DAUIS Campus,,,,
68757869,MAIN,DEXT,Bohol Island State University - BINGAG-DAUIS Campus,,,,
96954479,MAIN,BSELEXT,Bohol Island State University - BALILIHAN Campus,"Mar 12, 2025",1:30 pm - 4:30 pm,,
33369762,MAIN,BSELEXT,Bohol Island State University - BINGAG-DAUIS Campus,,,,
38082651,CLARIN,BSES-CRM,Bohol Island State University - CLARIN Campus,"Feb 22, 2025",8:30 am -11:30 am,,
